image_id,relative_path,class_name,class_index,split,parsed_group_id,sha256,phash
IC4SD_EUC_002623,Syzygium_hemisphericum/3297/outdoor/A058 - 20240321_080823.png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::3297/outdoor,128d053d430adc98a22568c417e5bc0b75ce8e9bbe3f57fdd3843f2e41c9cc1b,d50a15a106fd5af3
IC4SD_EUC_002624,Syzygium_hemisphericum/3297/outdoor/A059 - 20240321_080828.png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::3297/outdoor,5e2acb16ac9f756912b175555318252a9809dc834a23717a2d5c03756ad2ac12,dc4f44bc53b10a97
IC4SD_EUC_002627,Syzygium_hemisphericum/3297/outdoor/A064 - 20240321_080850.png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::3297/outdoor,fce758e1767072e686216ac20287c7f972f08dcd916c889ba778bf0afcfad2f1,c42c5857287bd71d
IC4SD_EUC_002628,Syzygium_hemisphericum/3297/outdoor/A067 - 20240321_080904.png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::3297/outdoor,caa0b986ea2a8466900672b8269f50f21264ffc834665a8c662d48b4337920a3,c573655921a51fc5
IC4SD_EUC_002629,Syzygium_hemisphericum/3297/outdoor/A069 - 20240321_080917.png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::3297/outdoor,96b9a12c29e7b21738219b7fdbaf50be3eec6e76f4a95818a6565bcf6c2a0efa,c74308570d2972ff
IC4SD_EUC_002632,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (1).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,44ce8169ea5572d71b9949cef6ccdf424ff3957720f1c253004b9b7eaadd9676,eb99322638d9c98d
IC4SD_EUC_002633,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (10).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,a019e6aaf6959609a871a2c89d5c65ff280f3914d93320d43de5b2c62c370e6e,e8d1426fad342a1f
IC4SD_EUC_002634,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (100).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,b01cb4d34f34c87fc1fea5f9afbe3d03535cf1f23772fde9db99b0695c4fcc75,ef81aac584cbb02f
IC4SD_EUC_002635,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (101).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,3bfc73ed8fe2bedfb4f6a4898baa21c4f73cea8d218211ee5a8ec5b5420884f0,ef88dd8d78384c94
IC4SD_EUC_002636,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (102).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,87bd17313b8c3363aeb806cc48867b6efddbc10c14965311bd8a19f1e5fb6789,ef88cd8d7818d88e
IC4SD_EUC_002637,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (103).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,b1ea5d064047b319a084187b79da5d6fc610a346bf2c81b29fb7c7fc9e55a71c,c9da2fdbb0e0c84c
IC4SD_EUC_002638,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (104).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,ce26599c664f047364f53f13896463a7d570bf61d98fc7f3c5a8fd5efe8191c6,fcc99bce60a8cc16
IC4SD_EUC_002639,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (105).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,0fe0eb743bd2c54a75ffcac30bc0fbba1cad9745a0ec3e42fa2b29f21fd82391,b9baec239e52894c
IC4SD_EUC_002640,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (106).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,d0e45015aa84db90898fc8d5e4479d85dbd5ac51bdd0351f9c7798e87fcebc78,fca9a630db694c62
IC4SD_EUC_002641,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (107).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,c17e22d1984da95b05b5aad7ab092daf2d8d4234df6dad1fcbad48716519d64f,aeac6472dc6938cc
IC4SD_EUC_002642,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (108).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,61644fcdeb4322ac42192961996c3c32dba605e00e383cf9d3d550cbb5324bec,aa32d9cdc23c3e23
IC4SD_EUC_002643,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (109).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,25adee5966c349adb84cb1a0eb17ce2b72ec9a350bbdb65ad4af09c043056d22,bc71d8c77416d21a
IC4SD_EUC_002644,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (11).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,ff4bc08fccd630b8021e2103b28008e3f750c54d3d35582d9a2befb0bab9b397,eb845cb997de80c4
IC4SD_EUC_002645,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (110).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,132ca6931726a7188428da155b295c8575a2e0ea170b7ee7524e56eb708274b9,bd58ce24cd74d22a
IC4SD_EUC_002646,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (111).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,72b7ee735eddbbc5d8f224d2c1ab53b9f0a643925d831050b568c0baefd781a5,d9c4a5521a2dbea5
IC4SD_EUC_002647,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (112).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,ae0f383363a70adcc94b4e0aa657c6a3087eb77cbd2ffd079d550340152b166d,d68bdf503540aad5
IC4SD_EUC_002648,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (113).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,229d53dcf9e4636b67e5d023bc99ab66cea6d7b5fea3e0774132ebbd5d00b372,a4b6722492abd9b6
IC4SD_EUC_002649,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (114).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,29b947623544aebbb5626cde7957b498b117ba1c99fb120251690da6fe025cd8,b3998ace66ab858a
IC4SD_EUC_002650,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (115).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,2cb975461a5509cae08195b6e85dd1d2c4700ad8e85db2d9d463adf782b73e80,b9a0c73a5c5bb486
IC4SD_EUC_002651,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (116).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,8650018661887e810c51324ae209d058c3addc1c58f4e17393cba537fbb5654c,a19d8be23e2f5c84
IC4SD_EUC_002652,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (117).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,8a0010d8b394b5218e35da9e4c5d9eb9bf74296f9260c36eed2de9f0b1cdadac,ec6992d54013d797
IC4SD_EUC_002653,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (118).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,e619dd027322893d4a1c3fe2a0ffc760b332199a9357e1cf4e4c72ee017244bc,e9d6970f94e82195
IC4SD_EUC_002654,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (119).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,78bfe780705923aa6422d0fd02128a4574163be8991ee0c465d0dc80f1d29715,e9d68f0e98691197
IC4SD_EUC_002655,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (12).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,10c47958c1a5d5eb239a6078b4caef8ea72fd70faef0f1d2e4f6763ea93a1549,eb874cf8219f9a90
IC4SD_EUC_002656,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (120).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,32b591b422ae6031a0f9b9f7b191dbe66d52e5c7661a24b7175648eb39b233a1,e9f78f8dc003b584
IC4SD_EUC_002657,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (121).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,f6cca655d9fb949d2acf61e5a7590f9c79caf4b8ff99116c7bbb1c1fea167092,f2f2d7459986ac82
IC4SD_EUC_002658,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (122).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,8230ac16c6c37127c1ba8179671c0582d551cf8a825570fa2ed1ca1410702277,fad989a926f1c4a2
IC4SD_EUC_002659,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (123).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,3381259016535a71696905aaa188d184c317adf7d2de1f0d9d6137e0a9f04166,dfa4b5f1c4854c83
IC4SD_EUC_002660,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (124).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,d6ae12433f26a3cef3bd8520c9b4dc871a610ad3dde58ffb1b2d0485a4bfdba6,cda6b8ce047ab946
IC4SD_EUC_002661,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (125).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,eb0bd514691e21a2214e17fcffd2e96c5070f35d9bff623de67ffdf3cd4578a8,cca7b84d066e9966
IC4SD_EUC_002662,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (126).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,23db434cae10d2961ed57fd3976871e9a169e356ee8a8046720e54a392e45f8c,f98f634c056d7c03
IC4SD_EUC_002663,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (127).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,044ef00d89a6c1f5fa854b0c3940a32572c2c3b360ceeb32484bfce99f5ccc32,fc836347a06fd12a
IC4SD_EUC_002664,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (128).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,fa45e09385f593d79549bbd44b86e31c38de7754ae4f5e6e388e14ee99731bc2,f9bdca8322f14389
IC4SD_EUC_002665,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (129).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,40650bb8fa4eae56f0b268d3d5d0dcdbd84d45452f38b36fce8b2fbcc60c6036,f885c034c6ae77d1
IC4SD_EUC_002666,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (13).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,94003ed1be817d0165bbadb4381ab8e2cb5724dedea04f11e326bfa19782f776,e897464fa8256e1d
IC4SD_EUC_002667,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (130).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,5caa18be0551f1929b8ab69afbe97e9ed04b4183cb7707265cdae9e8be394d68,fec13a17a014a6d7
IC4SD_EUC_002668,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (131).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,103667d05108f4c85b98319be7028a12813d59cb2dbf0e1509b37191ad535f6a,e0c0f58f03f8d21f
IC4SD_EUC_002669,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (132).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,463cc4c93587417b16189064dfb01ff091f76a0c63c1727cf4b89c841fb1b613,e69d90c4de9a92a5
IC4SD_EUC_002670,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (133).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,6f54e81f26598d41667595fd116ccbe37cff5a41c163cbcd721dda801b7933b3,ec935df6b9050586
IC4SD_EUC_002671,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (134).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,a4b447f65b29154d3dda7e59a1da50c083708f6d4972007d1eb04075a2d169a5,a292bd2ffaa4d412
IC4SD_EUC_002672,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (135).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,07d716f4a7968fba253468762820665096bcb0898820e79e6fded890300a286c,e2cf1981f5cee842
IC4SD_EUC_002673,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (136).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,6c11999854f349fca7839cec2c299b5252c1a6d476d113927e736a8472aa2261,e197f3243820bf93
IC4SD_EUC_002674,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (137).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,5fd67c669960336d1472f8c3791c9e0d028b3888c94c18c64eeb6b4dbd7bc888,e2c55ccb23f03fa0
IC4SD_EUC_002675,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (138).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,ed4dccfb5d16390ffba8db5e84b4a9499b5cdd9f84947dd97f729815729d14f2,e1439c3a93f113f1
IC4SD_EUC_002676,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (139).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,77d6ade131bfae0e989ec41749f75ee558aae43359d3633e770ca283f85535a5,fe95b4290e5e9a21
IC4SD_EUC_002677,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (14).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,888d8e5dfd00bc1d39cb59710a862778198a1dec2cd2ccdb88dbe24a1dd3c473,e891d34ac7af14aa
IC4SD_EUC_002678,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (140).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,785454e3b96559bc683a672fce3eca2146a64620a87e9df47ae1ab5e3185cc71,bb90aca5cbb4e44a
IC4SD_EUC_002679,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (141).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,3315ce1754a393088d593cfd66e39015e50f74add592e0fad1574f5c890d4533,be95e459029cba4d
IC4SD_EUC_002680,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (142).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,811c527df79436841fb5d170179cfc706e70f219f0b7c60c6cb72b64888bdd8b,8e92ae18be1836bd
IC4SD_EUC_002681,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (143).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,de3b70c842d2f916e728bdf0a3a1f50b75c4bd0920b82c83e2eda37d619c4a7b,8a96ddf0e0cb4ad1
IC4SD_EUC_002682,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (144).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,d440d3be7af3796b916a2e5b4f7950f19736cbc158ca9e5ab584355dfd1803c7,8ad7f5e0e91a5095
IC4SD_EUC_002683,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (145).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,18b40da88c4c12ac818c54334d83342574bc7699531b14fb431495fb8e39c55f,8ad7f4f0591a1536
IC4SD_EUC_002684,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (146).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,c9aeab92766e142a3fd4940f5f85138331cfcc7c5018ad813d861202d385c8b0,8a97d5e0e1d948d5
IC4SD_EUC_002685,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (147).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,6b8b8b33de8418a5f92987d70e4f7725eae72440dab42305229d6dcbee17c2e8,8a938594e6e1e56b
IC4SD_EUC_002686,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (148).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,279917e87c77f8d058294a3706943b4abc6bcf4ab621af63b25b40f894037f54,aa7a7e00d2f4ad38
IC4SD_EUC_002687,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (149).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,9fad03db29bfe8e70b7bb7f19d8df9c19d4a216a1227f4dcfe7faf93f6cb8b4b,8a762783f10b52e7
IC4SD_EUC_002688,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (15).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,2c29e978ae6f230d76fd67a21ed4d9b3696688ca875a11e661eda05998593374,9ec9d07a9f84ec14
IC4SD_EUC_002689,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (150).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,fa9463bfe118f5e730f4ccbcdc781d9c65e730b2f105dd57e999d26ff318d073,8a768dd08d16fd38
IC4SD_EUC_002690,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (151).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,63b782624784b64ef8feb8967f3cb03438255a27132b8f94514969c6fcb23be5,9f7c8ac80ce8fa86
IC4SD_EUC_002691,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (152).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,b3d82c497a1d80eae8fde98c8c81e4e8e48b9356f69ec5928d544cd447b586b8,bffd8b05a2252159
IC4SD_EUC_002692,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (153).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,2f0a26c9921f499677d7da330ffb82ce6a86108b526871d4ae6f3b3332d6c6d4,befa832ee40150dd
IC4SD_EUC_002693,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (154).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,f7ef8fad4b75dd407f414083eaae96010a93c219354f2ae5ae30fb5586645450,bcc38f6db117d0a0
IC4SD_EUC_002694,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (16).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,53712c46cee514aaf5e722ec3c287e73a4863687db9ea41a5f8e33d95f781b73,bcb1b43d6032976c
IC4SD_EUC_002695,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (17).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,6b99070a644dc71b3ea2aedab7b00eb02003e23b98af178d13accd5441ad51e4,bdb02f4383cc11f3
IC4SD_EUC_002696,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (18).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,3744e119d7dbb4c4a5e14bb7dfc9345df3d5b9ae9576aba827cac1966b22270e,9eb0e5c0bfbb060c
IC4SD_EUC_002697,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (19).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,339ad19aa674bd7b5bc7a1ae02cbe4340efb90826c5c81f8e3a2843fc4e551af,8bb2e0891ceb4eec
IC4SD_EUC_002698,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (2).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,b0a94f25601f9b63013ea1057a78f003ede6ac2b93cb289efcfd32a00ecb48c9,dea62f0122d0baf9
IC4SD_EUC_002699,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (20).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,63d68010f68257fbeafcbad2628bf6a116324c92327b92d3defa1e4c8e5a6021,8bb2e0891ceb4eec
IC4SD_EUC_002700,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (21).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,808244f0577e961b0e7ed18ea6fc0b8861ba2cb911a22fa88fb4ecdd9a83f4c0,88fbc7139119617e
IC4SD_EUC_002701,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (22).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,c939af4430ad10915c0762bb364f0730700b2e88b26e9043a8618584aa4715ee,8dd8183d3e3b9f80
IC4SD_EUC_002702,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (23).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,07e53fddc3346f5bf25a2e6ea894e68a951c111bd87f7269e0a2be462eb7a58e,8d98183f3f3b9780
IC4SD_EUC_002703,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (24).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,3a01e9952f68a8c6ec336788d1276bf649309edc94da4d8ecc08ba410d84edf7,8c9e9fe3c0c43995
IC4SD_EUC_002704,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (25).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,1022174bc203fed8705e3f5cbf8bea0e1af5fd3fab8c7d9912dfaf311bf6a06a,c78ca1ec4e3c4277
IC4SD_EUC_002705,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (26).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,0fdb096a5685b9e0badb26841ddee944dec8ffa909d40174014d1f28682efc55,c3a4f24318d856df
IC4SD_EUC_002706,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (27).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,5066900c4fcc2b0018f64995fc7e4d60b9edd3f45308482887b8cafd4688b649,e1a5f7019cc0d2cf
IC4SD_EUC_002707,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (28).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,5410b7c7ab9e8f328989f4ab9f5ad63e37583b638248fdb06fa2a6fc311fc045,fe50cf813d074bc2
IC4SD_EUC_002708,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (29).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,78a34f47e3523f4a9b7e44c050d4aa963c8c2c52f57c54fe27373d9b2214a095,bedc92bc64a2b0e4
IC4SD_EUC_002709,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (3).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,518e0d375e3d7dae0e9fcc682a0965629db135a8928843420bc85cbacc4f3e71,e6c1839ff4322d86
IC4SD_EUC_002710,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (30).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,af43bb976972de8e97ae86dd0c2103cc049907c9113f2f12465794830e4fcbd4,a2d5013331bdf3ac
IC4SD_EUC_002711,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (31).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,75aac5bb4cec7b51d0e64033eb970e3079c059e142161568537deeef4226f800,b2b435378e1aa6b1
IC4SD_EUC_002712,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (32).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,e6cdd88d971753101534480dda561322a45a124561984bc7f12e79a72bf79a96,bc39bbca038390bd
IC4SD_EUC_002713,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (33).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,187525d50bc7a8486107016328296a6dff1ad613746eef801450fa3602f0c301,a2eab4337c85ca71
IC4SD_EUC_002714,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (34).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,c9f37098436f27f5a3202696a10d48e15098b15aa25d0bada392634f2628b290,a8ec3549c5e335a6
IC4SD_EUC_002715,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (35).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,01cdc704abad89efed5b55152b82fc5b6ff1446c52b3ebda78582c94419eff0d,a8ec1dc5320ec65f
IC4SD_EUC_002716,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (36).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,4b6961e9be316ce8d8294603359be27e523bd0da25f1ff5eae79a29ebef11d96,aec6c3e664370716
IC4SD_EUC_002717,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (37).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,d039282d97a03d4eb7281475f78711f164d2db4db99939f1d9686844488f195b,acc6a7e5b388f828
IC4SD_EUC_002718,Syzygium_hemisphericum/Ngang/Syzygium hemisphericum (Syzygium chanlos)_3297.2 (38).png,Syzygium hemisphericum,7,train,Syzygium hemisphericum::Ngang,2e79e0132672c0db6d58f6f1840cc90906f154c2dab483f35b2e4d88db6b13c8,acc7a5edb288f860
