image_id,relative_path,raw_path,class_name,class_index,group_id,split,old_grouped_manifest_source_path
IC4SD_EUC_002456,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (32).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (32).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (32).png
IC4SD_EUC_002457,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (33).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (33).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (33).png
IC4SD_EUC_002458,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (34).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (34).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (34).png
IC4SD_EUC_002459,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (35).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (35).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (35).png
IC4SD_EUC_002460,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (36).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (36).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (36).png
IC4SD_EUC_002461,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (37).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (37).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (37).png
IC4SD_EUC_002462,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (38).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (38).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (38).png
IC4SD_EUC_002463,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (39).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (39).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (39).png
IC4SD_EUC_002464,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (4).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (4).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (4).png
IC4SD_EUC_002465,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (40).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (40).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (40).png
IC4SD_EUC_002466,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (41).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (41).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (41).png
IC4SD_EUC_002467,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (42).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (42).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (42).png
IC4SD_EUC_002468,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (43).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (43).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (43).png
IC4SD_EUC_002469,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (44).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (44).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/val/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (44).png
IC4SD_EUC_002470,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (45).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (45).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (45).png
IC4SD_EUC_002471,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (46).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (46).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (46).png
IC4SD_EUC_002472,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (47).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (47).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (47).png
IC4SD_EUC_002473,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (48).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (48).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (48).png
IC4SD_EUC_002474,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (49).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (49).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (49).png
IC4SD_EUC_002475,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (5).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (5).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (5).png
IC4SD_EUC_002476,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (50).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (50).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (50).png
IC4SD_EUC_002477,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (51).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (51).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (51).png
IC4SD_EUC_002478,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (52).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (52).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/val/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (52).png
IC4SD_EUC_002479,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (53).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (53).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (53).png
IC4SD_EUC_002480,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (54).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (54).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (54).png
IC4SD_EUC_002481,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (55).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (55).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (55).png
IC4SD_EUC_002482,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (56).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (56).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (56).png
IC4SD_EUC_002483,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (57).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (57).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (57).png
IC4SD_EUC_002484,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (58).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (58).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (58).png
IC4SD_EUC_002485,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (59).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (59).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/val/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (59).png
IC4SD_EUC_002486,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (6).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (6).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (6).png
IC4SD_EUC_002487,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (60).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (60).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (60).png
IC4SD_EUC_002488,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (61).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (61).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (61).png
IC4SD_EUC_002489,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (62).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (62).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/val/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (62).png
IC4SD_EUC_002490,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (63).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (63).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (63).png
IC4SD_EUC_002491,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (64).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (64).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (64).png
IC4SD_EUC_002492,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (65).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (65).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (65).png
IC4SD_EUC_002493,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (66).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (66).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (66).png
IC4SD_EUC_002494,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (67).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (67).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (67).png
IC4SD_EUC_002495,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (68).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (68).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (68).png
IC4SD_EUC_002496,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (69).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (69).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (69).png
IC4SD_EUC_002497,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (7).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (7).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (7).png
IC4SD_EUC_002498,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (70).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (70).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (70).png
IC4SD_EUC_002499,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (71).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (71).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/val/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (71).png
IC4SD_EUC_002500,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (72).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (72).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (72).png
IC4SD_EUC_002501,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (73).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (73).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (73).png
IC4SD_EUC_002502,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (74).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (74).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/val/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (74).png
IC4SD_EUC_002503,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (75).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (75).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/val/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (75).png
IC4SD_EUC_002504,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (76).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (76).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (76).png
IC4SD_EUC_002505,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (77).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (77).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (77).png
IC4SD_EUC_002506,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (78).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (78).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (78).png
IC4SD_EUC_002507,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (79).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (79).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (79).png
IC4SD_EUC_002508,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (8).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (8).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/val/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (8).png
IC4SD_EUC_002509,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (80).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (80).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (80).png
IC4SD_EUC_002510,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (81).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (81).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (81).png
IC4SD_EUC_002511,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (82).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (82).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (82).png
IC4SD_EUC_002512,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (83).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (83).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/val/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (83).png
IC4SD_EUC_002513,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (84).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (84).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (84).png
IC4SD_EUC_002514,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (85).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (85).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (85).png
IC4SD_EUC_002515,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (86).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (86).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (86).png
IC4SD_EUC_002516,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (87).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (87).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/val/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (87).png
IC4SD_EUC_002517,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (88).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (88).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (88).png
IC4SD_EUC_002518,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (89).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (89).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (89).png
IC4SD_EUC_002519,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (9).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (9).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (9).png
IC4SD_EUC_002520,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (90).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (90).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (90).png
IC4SD_EUC_002521,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (91).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (91).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (91).png
IC4SD_EUC_002522,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (92).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (92).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (92).png
IC4SD_EUC_002523,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (93).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (93).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (93).png
IC4SD_EUC_002524,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (94).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (94).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (94).png
IC4SD_EUC_002525,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (95).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (95).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/test/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (95).png
IC4SD_EUC_002526,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (96).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (96).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/val/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (96).png
IC4SD_EUC_002527,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (97).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (97).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (97).png
IC4SD_EUC_002528,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (98).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (98).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (98).png
IC4SD_EUC_002529,Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (99).png,raw/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (99).png,Eucalyptus saligna,6,Eucalyptus saligna::Eucalyptus Saligna_3293.1,train,data/train/Eucalyptus_saligna/Dọc/Eucalyptus Saligna_3293.1 (99).png
IC4SD_EUC_002530,Syzygium_hemisphericum/3297/indoor/A003 - 20240321_224306.png,raw/Syzygium_hemisphericum/3297/indoor/A003 - 20240321_224306.png,Syzygium hemisphericum,7,Syzygium hemisphericum::A003 - 20240321_224306,train,data/test/Syzygium_hemisphericum/3297/indoor/A003 - 20240321_224306.png
IC4SD_EUC_002531,Syzygium_hemisphericum/3297/indoor/A008 - 20240321_224325.png,raw/Syzygium_hemisphericum/3297/indoor/A008 - 20240321_224325.png,Syzygium hemisphericum,7,Syzygium hemisphericum::A008 - 20240321_224325,train,data/train/Syzygium_hemisphericum/3297/indoor/A008 - 20240321_224325.png
IC4SD_EUC_002532,Syzygium_hemisphericum/3297/indoor/A011 - 20240321_224445.png,raw/Syzygium_hemisphericum/3297/indoor/A011 - 20240321_224445.png,Syzygium hemisphericum,7,Syzygium hemisphericum::A011 - 20240321_224445,test,data/train/Syzygium_hemisphericum/3297/indoor/A011 - 20240321_224445.png
